LZG,CN,Sichuan
LZH,CN,Guangxi Zhuangzu Zizhiqu
LZI,CD,
LZM,AO,
LZN,TW,
LZO,CN,Sichuan
LZR,AU,
LZU,US,Georgia
LZY,CN,Tibet Autonomous Region
MAA,IN,Tamil Nadu
MAB,BR,
MAC,US,
MAD,ES,Madrid
MAE,US,California
MAF,US,
MAG,PG,
MAH,ES,Balearic Islands
MAI,MW,Southern Region
MAJ,MH,Majuro Atoll
MAK,SS,Upper Nile
MAL,ID,
MAM,MX,Tamaulipas
MAN,GB,England
MAO,BR,
MAP,PG,
MAQ,TH,Tak
MAR,VE,Zulia
MAS,PG,Manus
MAT,CD,Bas-Congo
MAU,PF,Iles Sous-le-Vent
MAV,MH,Maloelap Atoll
MAW,US,Missouri
MAX,SN,Matam
MAY,BS,
MAZ,PR,Anasco
MBA,KE,Mombasa
MBB,AU,
MBC,GA,Ngounie
MBD,ZA,North-West
MBE,JP,Hokkaido
MBF,AU,
MBG,US,South Dakota
MBH,AU,Queensland
MBI,TZ,Mbeya
MBJ,JM,Saint James
MBK,BR,Mato Grosso
MBL,US,Michigan
MBM,ZA,Eastern Cape
MBN,AU,
MBO,PH,Mimaropa
MBP,PE,San Martin
MBQ,UG,Western Region
MBR,MR,
MBS,US,Michigan
MBT,PH,Bicol
MBU,SB,
MBV,PG,
MBW,AU,Victoria
MBX,SI,Maribor
MBY,US,Missouri
MBZ,BR,Amazonas
MCA,GN,Nzerekore
MCB,US,Mississippi
MCC,US,California
MCD,US,Michigan
MCE,US,
MCF,US,
MCG,US,
MCH,EC,El Oro
MCI,US,Missouri
MCJ,CO,La Guajira
MCK,US,Nebraska
MCL,US,
MCM,MC,Commune de Monaco
MCN,US,
MCO,US,Florida
MCP,BR,Amapa
MCQ,HU,Borsod-Abauj-Zemplen
MCR,GT,Chiapas
MCS,AR,Corrientes
MCT,OM,Muhafazat Masqat
MCU,FR,Auvergne
MCV,AU,
MCW,US,Iowa
MCX,RU,Dagestan
MCY,AU,Queensland
MCZ,BR,Alagoas
MDA,US,Texas
MDB,BZ,Stann Creek
MDC,ID,North Sulawesi
MDD,US,Texas
MDE,CO,Antioquia
MDF,US,Wisconsin
MDG,CN,Heilongjiang Sheng
MDH,US,Illinois
MDI,NG,Benue
MDJ,US,Oregon
MDK,CD,Equateur
MDL,MM,
MDM,PG,
MDN,US,Indiana
MDO,US,
MDP,ID,
MDQ,AR,
MDR,US,
MDS,TC,
MDT,US,Pennsylvania
MDU,PG,
MDV,GA,
MDW,US,Illinois
MDX,AR,Corrientes
MDY,UM,
MDZ,AR,Mendoza
MEA,BR,Rio de Janeiro
MEB,AU,Victoria
MEC,EC,Manabi
MED,SA,Al Madinah al Munawwarah
MEE,NC,
MEF,TD,Guera
MEG,AO,Malanje
MEH,NO,Finnmark Fylke
MEI,US,Mississippi
MEJ,US,Pennsylvania
MEK,MA,Meknes-Tafilalet
MEL,AU,Victoria
MEM,US,Mississippi
MEN,FR,Languedoc-Roussillon
MEO,US,North Carolina
MEP,MY,Johor
MEQ,ID,Aceh
MER,US,California
MES,ID,North Sumatra
MET,AU,
MEU,BR,Para
MEV,US,Nevada
MEW,CD,Kasai-Occidental
MEX,MX,Mexico City
MEY,NP,Central Region
MEZ,ZA,
MFA,TZ,Pwani
MFB,CO,
MFC,LS,Mafeteng
MFD,US,Ohio
MFE,US,Texas
MFF,GA,Haut-Ogooue
MFG,PK,Azad Kashmir
MFH,US,Nevada
MFI,US,Wisconsin
MFJ,FJ,
MFK,TW,Fukien
MFL,AU,
MFM,MO,
MFN,NZ,
MFO,PG,
MFP,AU,
MFQ,NE,Maradi
MFR,US,Oregon
MFS,CO,Boyaca
MFT,PE,Cusco
MFU,ZM,Eastern
MFV,US,Virginia
MFW,MZ,
MFX,FR,Rhone-Alpes
MFY,YE,Abyan
MFZ,PG,
MGA,NI,Managua
MGB,AU,South Australia
MGC,US,Indiana
MGD,BO,
MGE,US,
MGF,BR,Parana
MGG,PG,
MGH,ZA,KwaZulu-Natal
MGI,US,Texas
MGJ,US,New York
MGK,MM,
MGL,DE,North Rhine-Westphalia
MGM,US,
MGN,CO,Bolivar
MGO,GA,Ngounie
MGP,PG,
MGQ,SO,Banaadir
MGR,US,
MGS,CK,
MGT,AU,
MGU,MM,Rakhine
MGV,AU,
MGW,US,West Virginia
MGX,GA,
MGY,US,Ohio
MGZ,MM,Tanintharyi
MHA,GY,
MHB,NZ,
MHC,CL,
MHD,IR,Razavi Khorasan
MHE,US,South Dakota
MHF,CO,
MHG,DE,Baden-Wuerttemberg
MHH,BS,Central Abaco
MHI,DJ,Ali Sabieh
MHK,US,Kansas
MHL,US,Missouri
MHM,US,
MHN,US,Nebraska
MHO,AU,
MHP,BY,Minsk
MHQ,AX,Mariehamns stad
MHR,US,
MHS,US,California
MHT,US,New Hampshire
MHU,AU,Victoria
MHV,US,California
MHW,BO,Chuquisaca
MHX,CK,
MHY,PG,
MHZ,GB,England
MIA,US,Florida
MIB,US,
MIC,US,Minnesota
MID,MX,Yucatan
MIE,US,Indiana
MIF,US,Texas
MIG,CN,Sichuan
MIH,AU,
MII,BR,Sao Paulo
MIJ,MH,Mili Atoll
MIK,FI,Southern Savonia
MIM,AU,New South Wales
MIN,AU,South Australia
MIO,US,Oklahoma
MIP,IL,Southern District
MIQ,US,
MIR,TN,Al Munastir
MIS,PG,
MIT,US,California
MIU,NG,Borno
MIV,US,New Jersey
MIW,US,Iowa
MIX,CO,
MIY,AU,
MIZ,AU,
MJA,MG,
MJB,MH,Mejit Island
MJC,CI,Dix-Huit Montagnes
MJD,PK,Sindh
MJE,MH,
MJF,NO,Nordland
MJG,CU,Ciego de Avila
MJI,LY,Tripoli
MJJ,PG,
MJK,AU,
MJL,GA,Ngounie
MJM,CD,Kasai-Oriental
MJN,MG,Boeny
MJO,NA,
MJP,AU,Western Australia
MJQ,US,Minnesota
MJR,AR,Buenos Aires
MJS,MZ,Maputo
MJT,GR,North Aegean
MJU,ID,Sulawesi Barat
MJV,ES,Murcia
MJW,ZW,Masvingo
MJX,US,New Jersey
MJY,ID,South Sumatra
MJZ,RU,Sakha
MKA,CZ,Karlovarsky
MKB,GA,
MKC,US,Missouri
MKE,US,Wisconsin
MKG,US,Michigan
MKH,LS,
MKI,CF,Haut-Mbomou
MKJ,CG,Cuvette
MKK,US,Hawaii
MKL,US,Tennessee
MKM,MY,
MKN,PG,
MKO,US,Oklahoma
MKP,PF,
MKQ,ID,
MKR,AU,
MKS,ET,Amhara
MKT,US,Minnesota
MKU,GA,Ogooue-Ivindo
MKV,AU,
MKW,ID,West Papua
MKY,AU,Queensland
MKZ,MY,Melaka
MLA,MT,Luqa
MLB,US,Florida
MLC,US,Oklahoma
MLD,US,Idaho
MLE,MV,Maale
MLF,US,Utah
MLG,ID,East Java
MLH,CH,Alsace
MLI,US,Illinois
MLJ,US,Georgia
MLK,US,Montana
MLL,US,
MLM,MX,Michoacan
MLN,ES,Melilla
MLO,GR,South Aegean
MLP,PH,Autonomous Region in Muslim Mindanao
MLQ,PG,
MLR,AU,South Australia
MLS,US,Montana
MLT,US,Maine
MLU,US,Louisiana
MLV,AU,
MLW,LR,Montserrado
MLX,TR,Malatya
MLY,US,
MLZ,UY,Cerro Largo
MMA,DK,Skane
MMB,JP,Hokkaido
MMC,MX,Tamaulipas
MMD,JP,
MME,GB,England
MMF,CM,South-West Province
MMG,AU,
MMH,US,California
MMI,US,Tennessee
MMJ,JP,Nagano
MMK,RU,Murmansk
MML,US,Minnesota
MMM,AU,Queensland
MMN,US,Massachusetts
MMO,CV,Maio
MMP,CO,Bolivar
MMQ,ZM,Northern
MMR,US,Texas
MMS,US,Mississippi
MMT,US,South Carolina
MMU,US,New Jersey
MMV,PG,Oregon
MMW,MZ,Nampula
MMX,SE,Skane
MMY,JP,
MMZ,AF,Faryab
MNA,ID,North Sulawesi
MNB,CD,
MNC,MZ,Nampula
MND,CO,Cundinamarca
MNE,AU,
MNF,FJ,
MNG,AU,
MNH,LK,Eastern Province
MNI,MS,Saint Peter
MNJ,MG,Vatovavy Fitovinany
MNK,KI,Gilbert Islands
MNL,PH,Metro Manila
MNM,US,Wisconsin
MNN,US,Ohio
MNO,CD,Katanga
MNP,PG,
MNQ,AU,
MNR,ZM,Western
MNS,ZM,Luapula
MNT,US,
MNU,MM,Mon
MNV,AU,
MNW,AU,
MNX,BR,Amazonas
MNY,SB,
MNZ,US,Virginia
MOA,CU,Holguin
MOB,US,Alabama
MOC,BR,Minas Gerais
MOD,US,California
MOE,MM,Mandalay
MOF,ID,East Nusa Tenggara
MOG,MM,Chiang Mai
MOH,ID,South Sulawesi
MOI,CK,
MOJ,SR,Marowijne
MOK,UZ,
MOL,NO,More og Romsdal
MOM,MR,Assaba
MON,NZ,
MOO,AU,
MOP,US,Michigan
MOQ,MG,Menabe
MOR,US,Tennessee
MOS,US,
MOT,US,North Dakota
MOU,US,
MOV,AU,Queensland
MOX,US,Minnesota
MOY,CO,Casanare
MOZ,PF,
MPA,NA,
MPB,US,
MPC,ID,Jambi
MPD,PK,Sindh
MPE,US,Connecticut
MPF,PG,
MPG,PG,
MPH,PH,Western Visayas
MPI,PA,Colon
MPJ,US,Arkansas
MPK,KR,Jeollanam-do
MPL,FR,Languedoc-Roussillon
MPM,MZ,
MPN,FK,
MPO,US,Pennsylvania
MPP,PA,
MPQ,JO,Ma'an
MPR,US,Kansas
MPS,US,Texas
MPT,TL,East Nusa Tenggara
MPU,PG,
MPV,US,Vermont
MPW,UA,Donetsk
MPX,PG,
MPY,GF,
MPZ,US,Iowa
MQA,AU,Western Australia
MQB,US,Illinois
MQC,PM,Miquelon-Langlade
MQD,AR,Rio Negro
MQE,AU,
MQF,RU,Chelyabinsk
MQG,NA,Otjozondjupa
MQH,BR,Goias
MQI,US,Massachusetts
MQJ,RU,
MQK,BO,Santa Cruz
MQL,AU,Victoria
MQM,TR,Mardin
MQN,NO,Nordland
MQO,PG,
MQP,ZA,Mpumalanga
MQQ,TD,Logone Occidental
MQR,CO,Narino
MQS,VC,Grenadines
MQT,US,Michigan
MQU,CO,Tolima
MQV,DZ,Mostaganem
MQW,US,Georgia
MQX,ET,Tigray
MQY,US,Tennessee
MQZ,AU,Western Australia
MRA,LY,Misratah
MRB,US,West Virginia
MRC,US,Tennessee
MRD,VE,Merida
MRE,KE,
MRF,US,Texas
MRG,AU,
MRH,PG,
MRI,US,Alaska
MRJ,HN,La Paz
MRK,US,Florida
MRL,AU,Queensland
MRM,PG,
MRN,US,North Carolina
MRO,NZ,Wellington
MRP,AU,
MRQ,PH,Mimaropa
MRR,EC,Loja
MRS,FR,Provence-Alpes-Cote d'Azur
MRT,AU,
MRU,MU,Grand Port
MRV,RU,Stavropol'skiy
MRW,DK,Zealand
MRX,IR,Khuzestan
MRY,US,California
MRZ,AU,New South Wales
MSA,CA,
MSB,MF,
MSC,US,Arizona
MSD,US,Utah
MSE,GB,England
MSF,AU,
MSG,LS,
MSH,OM,Ash Sharqiyah
MSI,ID,East Java
MSJ,JP,Aomori
MSK,BS,
MSL,US,Alabama
MSM,CD,Bandundu
MSN,US,Wisconsin
MSO,US,Montana
MSP,US,Minnesota
MSQ,BY,Minsk
MSR,TR,Mus
MSS,US,New York
MST,NL,Limburg
MSU,LS,Maseru
MSV,US,New York
MSW,ER,Northern Red Sea Region
MSX,CG,Niari
MSY,US,Louisiana
MSZ,AO,Namibe
MTA,NZ,Waikato
MTB,CO,Cordoba
MTC,US,Michigan
MTD,AU,
MTE,BR,Para
MTF,ET,
MTG,BR,Mato Grosso
MTH,US,Florida
MTI,CV,Mosteiros
MTJ,US,Colorado
MTK,KI,Gilbert Islands
MTL,AU,New South Wales
MTM,US,
MTN,US,Maryland
MTO,US,Illinois
MTP,US,New York
MTQ,AU,
MTR,CO,Cordoba
MTS,SZ,Manzini
MTT,MX,Veracruz
MTU,MZ,Cabo Delgado
MTV,VU,
MTW,US,Wisconsin
MTX,US,Alaska
MTY,MX,Nuevo Leon
MTZ,IL,Quneitra
MUA,SB,
MUB,BW,
MUC,DE,Bavaria
MUD,MZ,Mtwara
MUE,US,Hawaii
MUF,ID,
MUG,MX,
MUH,EG,Muhafazat Matruh
MUI,US,Pennsylvania
MUJ,ET,"Southern Nations, Nationalities, and People's Region"
MUK,CK,
MUL,US,Georgia
MUN,VE,Monagas
MUO,US,Idaho
MUP,AU,
MUQ,AU,
MUR,MY,
MUS,JP,
MUT,US,Iowa
MUU,US,Pennsylvania
MUW,DZ,Mascara
MUX,PK,Punjab
MUY,CG,Bouenza
MUZ,TZ,Mara
MVA,IS,Northeast
MVB,GA,Haut-Ogooue
MVC,US,Alabama
MVD,UY,Canelones
MVE,US,Minnesota
MVF,BR,Rio Grande do Norte
MVG,GA,Moyen-Ogooue
MVH,AU,New South Wales
MVI,PG,
MVJ,JM,Manchester
MVK,AU,
MVL,US,Vermont
MVM,US,Arizona
MVN,US,Illinois
MVO,TD,Guera
MVP,CO,
MVQ,BY,Mogilev
MVR,CM,Far North
MVS,BR,Bahia
MVT,PF,
MVU,AU,Queensland
MVV,FR,Rhone-Alpes
MVW,US,Washington
MVX,GA,Woleu-Ntem
MVY,US,
MVZ,ZW,Masvingo
MWA,US,Illinois
MWB,AU,Western Australia
MWC,US,
MWD,PK,Punjab
MWE,SD,Northern State
MWF,VU,
MWG,PG,
MWH,US,Washington
MWI,PG,
MWJ,GY,Cuyuni-Mazaruni
MWK,ID,
MWL,US,Texas
MWM,US,Minnesota
MWN,TZ,Shinyanga
MWO,US,Ohio
MWP,NP,
MWQ,MM,Magway
MWR,ZA,
MWS,US,California
MWT,AU,
MWU,PG,
MWV,KH,Mondolkiri
MWX,KR,Jeollanam-do
MWY,AU,
MWZ,TZ,Mwanza
MXA,US,Arkansas
MXB,ID,South Sulawesi
MXC,US,Utah
MXD,AU,
MXE,US,North Carolina
MXF,US,Alabama
MXG,US,Massachusetts
MXH,PG,
MXI,PH,Davao
MXJ,NG,Niger
MXK,PG,
MXL,MX,Baja California
MXM,MG,Antananarivo
MXN,FR,Brittany
MXO,US,Iowa
MXP,IT,Lombardy
MXQ,BR,
MXR,UA,Poltava
MXS,WS,Fa`asaleleaga
MXT,MG,
MXU,AU,Western Australia
MXV,MN,Hovsgol
MXW,MN,Middle Govi
MXX,SE,Dalarna
MXY,US,
MXZ,CN,Guangdong
MYA,AU,New South Wales
MYB,GA,Nyanga
MYC,VE,Carabobo
MYD,KE,Kilifi
MYE,JP,Shizuoka
MYF,US,
MYG,BS,
MYH,US,
MYI,AU,
MYJ,JP,Ehime
MYK,US,
MYL,US,Idaho
MYM,GY,
MYN,YE,Ma'rib
MYO,AU,
MYP,TM,Mary
MYQ,IN,Karnataka
MYR,US,South Carolina
MYT,MM,Kachin
MYU,US,
MYV,US,California
MYW,TZ,Mtwara
MYX,PG,
MYY,MY,Sarawak
MYZ,MW,Central Region
MZA,PE,Junin
MZB,MZ,Cabo Delgado
MZC,GA,Woleu-Ntem
MZD,EC,
MZE,BZ,
MZF,ZA,Eastern Cape
MZG,TW,
MZH,TR,Amasya
MZI,ML,Mopti
MZJ,US,Arizona
MZK,KI,Gilbert Islands
MZL,CO,Caldas
MZM,FR,Lorraine
MZN,PG,
MZO,CU,Granma
MZP,NZ,Tasman
MZQ,ZA,KwaZulu-Natal
MZR,AF,Balkh
MZS,MY,
MZT,MX,Sinaloa
MZU,IN,Bihar
MZV,MY,
MZW,DZ,Wilaya de Naama
MZX,ET,Oromiya
MZY,ZA,Western Cape
MZZ,US,Indiana
NAA,AU,
NAB,US,Georgia
NAC,AU,South Australia
NAD,CO,Amazonas
NAE,BJ,Atakora
NAF,ID,North Kalimantan
NAG,IN,Maharashtra
NAH,ID,North Sulawesi
NAI,GY,
NAJ,AZ,Nakhichevan
NAK,TH,Nakhon Ratchasima
NAL,RU,Kabardino-Balkariya
NAM,ID,Maluku
NAN,FJ,
NAO,CN,Sichuan
NAP,IT,Campania
NAQ,GL,
NAR,CO,
NAS,BS,
NAT,BR,Rio Grande do Norte
NAU,PF,
NAV,TR,Nevsehir
NAW,TH,Narathiwat
NAY,CN,Beijing
NAZ,SB,
NBA,PG,Eastern Highlands
NBB,CO,
NBC,RU,Tatarstan
NBE,TN,Susah
NBG,US,Louisiana
NBH,AU,New South Wales
NBL,PA,Panama
NBN,GQ,Annobon
NBO,KE,Nairobi Area
NBS,CN,Jilin Sheng
NBU,US,Colorado
NBV,BR,Minas Gerais
NBW,CU,Guantanamo
NBX,ID,
NCA,TC,
NCE,FR,Provence-Alpes-Cote d'Azur
NCG,MX,Chihuahua
NCH,TZ,Lindi
NCI,CO,
NCJ,AR,Santa Fe
NCL,GB,England
NCN,US,
NCO,US,Massachusetts
NCR,NI,Rio San Juan
NCS,ZA,KwaZulu-Natal
NCT,CR,
NCU,UZ,Karakalpakstan
NCY,FR,Rhone-Alpes
NDA,ID,Maluku
NDB,MR,
NDC,IN,Maharashtra
NDD,AO,
NDE,KE,Mandera
NDF,AO,Cuanza Norte
NDG,CN,Heilongjiang Sheng
NDI,PG,
NDJ,TD,Chari-Baguirmi
NDK,MH,Namdrik Atoll
NDL,CF,Bamingui-Bangoran
NDM,ET,Oromiya
NDN,PG,
NDO,ES,Andalusia
NDR,MA,Oriental
NDS,AU,
NDU,NA,Kavango East
NDV,US,
NDY,GB,
NEA,US,Georgia
NEC,AR,Buenos Aires
NEF,RU,Bashkortostan
NEG,JM,Westmoreland
NEI,RU,
NEJ,ET,Oromiya
NEK,ET,
NEL,US,New Jersey
NEN,US,Florida
NER,RU,Sakha
NES,US,
NET,BS,
NEU,LA,Houaphan
NEV,KN,Saint James Windwa
NEW,US,Louisiana
NFB,US,Michigan
NFG,RU,Khanty-Mansiyskiy Avtonomnyy Okrug
NFL,US,Nevada
NFO,TO,
NFR,LY,
NGA,AU,New South Wales
NGB,CN,Zhejiang Sheng
NGC,US,Arizona
NGD,VG,
NGE,CM,Adamaoua
NGF,US,Hawaii
NGI,FJ,Eastern
NGK,RU,Sakhalin
NGL,ZA,Equateur
NGN,PA,Colon
NGO,JP,Aichi
NGP,US,
NGQ,CN,
NGR,PG,
NGS,JP,
NGU,US,North Carolina
NGW,US,Texas
NGX,NP,Central Region
NGZ,US,California
NHA,VN,Khanh Hoa
NHD,AE,Dubai
NHF,SD,Kassala
NHK,US,Maryland
NHS,PK,Balochistan
NHT,GB,England
NHV,PF,
NHX,US,Alabama
NHZ,US,Maine
NIA,LR,Nimba
NIB,US,
NIC,CY,Lefkosia
NIE,US,
NIF,AU,
NIG,KI,
NIK,SN,
NIM,NE,Niamey
NIN,US,
NIO,CD,Bandundu
NIP,US,
NIR,US,Texas
NIS,PG,
NIT,FR,Poitou-Charentes
NIU,PF,
NIX,ML,Kayes
NJA,JP,Kanagawa
NJC,RU,Khanty-Mansiyskiy Avtonomnyy Okrug
NJF,IQ,An Najaf
NJJ,CN,Heilongjiang Sheng
NJK,US,
NKA,GA,Estuaire
NKB,AU,Western Australia
NKC,MR,Nouakchott
NKD,ID,Central Java
NKG,CN,Jiangsu Sheng
NKI,US,
NKL,CD,Bandundu
NKM,JP,Aichi
NKN,PG,
NKO,MG,Minas Gerais
NKP,TH,Nakhon Phanom
NKS,CM,Littoral
NKT,TR,Sirnak
NKU,LS,
NKV,US,
NKX,US,California
NKY,CG,Bouenza
NLA,ZM,Copperbelt
NLC,US,California
NLD,MX,Tamaulipas
NLE,US,Michigan
NLF,AU,
NLG,US,
NLH,CN,Yunnan
NLI,RU,Khabarovsk Krai
NLK,NF,
NLL,AU,
NLN,US,California
NLO,CD,Kinshasa
NLP,ZA,Mpumalanga
NLS,AU,
NLT,CN,Xinjiang Uygur Zizhiqu
NLU,MX,Mexico City
NLV,UA,Mykolaiv
NMA,UZ,Namangan
NMB,IN,Gujarat
NMC,BS,
NME,US,
NMF,MV,Noonu Atoll
NMG,PA,Darien
NML,CA,
NMN,PG,
NMP,AU,
NMR,AU,
NMS,MM,Shan
NMT,MM,Shan
NMU,MH,Namu Atoll
NNA,MA,Gharb-Chrarda-Beni Hssen
NNB,SB,
NND,MZ,Mtwara
NNG,CN,
NNI,NA,
NNK,US,
NNL,US,
NNM,RU,Nenetskiy Avtonomnyy Okrug
NNR,IE,Connaught
NNT,TH,Nan
NNU,BR,Minas Gerais
NNX,ID,North Kalimantan
NNY,CN,
NOA,AU,New South Wales
NOB,CR,
NOC,IE,Connaught
NOD,DE,Lower Saxony
NOG,MX,
NOH,US,
NOI,RU,Krasnodarskiy
NOJ,RU,Yamalo-Nenetskiy Avtonomnyy Okrug
NOK,BR,Mato Grosso
NOL,US,
NOM,PG,
NON,KI,
NOO,PG,
NOP,TR,
NOR,IS,
NOS,MG,Diana
NOT,US,California
NOU,NC,South Province
NOV,AO,Huambo
NOZ,RU,Kemerovo
NPA,US,Florida
NPE,NZ,Hawke's Bay
NPG,PG,
NPH,US,Utah
NPL,NZ,Taranaki
NPO,ID,West Kalimantan
NPP,AU,
NPR,BR,
NPT,US,Rhode Island
NPU,CO,Casanare
NPY,TZ,Katavi
NQA,US,Tennessee
NQI,US,Texas
NQL,BR,Goias
NQN,AR,Neuquen
NQT,GB,
NQU,CO,Choco
NQX,US,
NQY,GB,England
NQZ,KZ,Akmola
NRA,AU,New South Wales
NRB,US,
NRC,US,California
NRD,DE,Lower Saxony
NRE,ID,Maluku
NRG,AU,Western Australia
NRI,US,Oklahoma
NRK,SE,OEstergoetland
NRL,GB,
NRM,ML,Koulikoro
NRN,DE,North Rhine-Westphalia
NRR,PR,Ceiba
NRS,US,California
NRT,JP,Chiba
NRY,AU,
NSB,BS,Bimini
NSE,US,Florida
NSF,US,Maryland
NSH,IR,Mazandaran
NSI,CM,
NSK,RU,Krasnoyarskiy
NSL,US,Minnesota
NSM,AU,
NSN,NZ,Tasman
NSO,AU,New South Wales
NSP,PH,Calabarzon
NSR,BR,
NST,TH,Nakhon Si Thammarat
NSV,AU,Queensland
NSX,VG,
NSY,IT,Sicily
NTA,FJ,
NTB,NO,Telemark
NTC,MZ,Central Region
NTD,US,California
NTE,FR,Pays de la Loire
NTG,CN,Jiangsu Sheng
NTI,ID,West Papua
NTJ,US,Utah
NTL,AU,New South Wales
NTM,BR,
NTN,AU,
NTO,CV,Porto Novo
NTQ,JP,Ishikawa
NTR,MX,Nuevo Leon
NTT,TO,Niuas
NTU,US,Virginia
NTX,ID,West Kalimantan
NTY,ZA,Gauteng
NUA,LK,Central
NUB,AU,
NUD,SD,Shamal Kurdufan
NUE,DE,Bavaria
NUF,LK,Central
NUG,PG,
NUH,CO,Casanare
NUI,US,
NUJ,IR,Hamadan
NUK,PF,
NUL,US,
NUM,SA,Mintaqat Tabuk
NUN,US,Florida
NUP,US,
NUQ,US,California
NUR,AU,
NUS,VU,Malampa
NUT,PG,
NUU,KE,Nakuru
NUW,US,Washington
NUX,RU,Yamalo-Nenetskiy Avtonomnyy Okrug
NVA,CO,Huila
NVD,US,Missouri
NVG,NI,Atlantico Sur
NVI,UZ,Navoiy
NVK,NO,Nordland
NVM,BR,Mato Grosso
NVN,US,California
NVP,BR,Amazonas
NVR,RU,Novgorod
NVS,FR,Bourgogne
NVT,BR,Santa Catarina
NVY,IN,Tamil Nadu
NWA,KM,Moheli
NWH,US,New Hampshire
NWI,GB,England
NWP,CA,Newfoundland and Labrador
NWS,US,
NWT,PG,
NWU,BM,Saint George
NXX,US,Pennsylvania
NYA,RU,Khanty-Mansiyskiy Avtonomnyy Okrug
NYE,KE,Nyeri
NYG,US,Virginia
NYI,GH,Brong-Ahafo
NYK,KE,Laikipia
NYM,RU,Yamalo-Nenetskiy Avtonomnyy Okrug
NYN,AU,New South Wales
NYO,SE,Soedermanland
NYR,RU,Sakha
NYS,US,New York
NYT,MM,Mandalay
NYU,MM,
NYW,MM,Sagain
NZA,AO,Lunda Norte
NZC,PE,Ica
NZE,GN,Nzerekore
NZH,CN,Transbaikal Territory
NZL,CN,Inner Mongolia
NZW,US,Massachusetts
NZY,US,California
OAA,AF,Lowgar
OAG,AU,New South Wales
OAH,AF,Herat
OAI,AF,Parvan
OAJ,US,North Carolina
OAK,US,California
OAL,BR,Rondonia
OAM,NZ,Otago
OAN,HN,Yoro
OAR,US,California
OAS,AF,Paktika
OAX,MX,Oaxaca
OAZ,AF,Helmand
OBA,AU,
OBC,DJ,Obock
OBD,ID,Papua
OBE,US,Florida
OBF,DE,Bavaria
OBI,BR,
OBK,US,Illinois
OBL,BE,Flanders
OBM,PG,
OBN,GB,Scotland
OBO,JP,Hokkaido
OBS,FR,Rhone-Alpes
OBT,US,
OBU,US,
OBX,PG,Papua
OBY,GL,
OCA,US,Florida
OCC,EC,Orellana
OCE,US,Maryland
OCF,US,Florida
OCH,US,Texas
OCI,US,
OCJ,JM,Saint Mary
OCM,AU,
OCN,US,California
OCS,GQ,Estuaire
OCV,CO,Norte de Santander
OCW,US,North Carolina
ODA,CF,
ODB,ES,Andalusia
ODC,US,California
ODD,AU,
ODE,DK,South Denmark
ODH,GB,England
ODJ,CF,Haute-Kotto
ODL,AU,
ODM,US,Maryland
ODN,MY,Temburong
ODO,RU,Irkutsk
ODR,AU,
ODS,UA,Odessa
ODW,US,Washington
ODY,LA,Houaphan
OEA,US,Indiana
OEC,TL,Oecusse
OEL,RU,Orjol
OEM,SR,
OEO,US,Wisconsin
OER,SE,Vaesternorrland
OES,AR,Rio Negro
OFF,US,Nebraska
OFI,CI,
OFJ,IS,
OFK,US,Nebraska
OFU,AS,Manu'a
OGA,US,Nebraska
OGB,US,South Carolina
OGD,US,Utah
OGE,PG,
OGG,US,Hawaii
OGL,GY,Demerara-Mahaica
OGM,PA,
OGN,JP,Okinawa
OGO,CI,Moyen-Comoe
OGR,TD,Mayo-Kebbi Est
OGS,US,New York
OGU,TR,Ordu
OGV,NA,Omaheke
OGX,DZ,Ouargla
OGZ,RU,Ingushetiya
OHA,NZ,Manawatu-Wanganui
OHB,MG,Alaotra Mangoro
OHC,US,
OHD,MK,
OHE,CN,Heilongjiang Sheng
OHH,RU,Sakhalin
OHI,NA,Oshana
OHO,RU,Khabarovsk Krai
OHR,DE,Schleswig-Holstein
OHS,OM,Al Batinah
OHT,PK,Khyber Pakhtunkhwa
OIA,BR,
OIC,US,New York
OIL,US,Pennsylvania
OIM,JP,Shizuoka
OIR,JP,Hokkaido
OIT,JP,Oita
OJC,US,Kansas
OJU,ID,
OKA,JP,Okinawa
OKB,AU,Queensland
OKC,US,
OKD,JP,Hokkaido
OKE,JP,
OKF,NA,Kunene
OKG,CG,Cuvette-Ouest
OKH,GB,England
OKI,JP,
OKJ,JP,Okayama
OKK,US,Indiana
OKL,ID,
OKM,US,Oklahoma
OKN,GA,Haut-Ogooue
OKO,JP,Tokyo
OKP,PG,
OKQ,ID,Papua
OKR,AU,
OKS,US,Nebraska
OKT,RU,Bashkortostan
OKU,NA,
OKV,PG,
OKY,AU,Queensland
OLA,NO,Sor-Trondelag
OLB,IT,Sardinia
OLC,BR,Amazonas
OLD,US,Maine
OLE,US,New York
OLF,US,Montana
OLG,KE,Bomet
OLH,US,
OLI,IS,West
OLJ,VU,Sanma
OLK,PY,
OLL,CG,Louisiana
OLM,US,Washington
OLN,AR,Chubut
OLO,CZ,Olomoucky
OLP,AU,
OLQ,PG,
OLR,AF,Baalbek-Hermel
OLS,US,Arizona
OLU,US,Nebraska
OLV,US,Mississippi
OLX,KE,Migori
OLY,US,Illinois
OLZ,RU,Sakha
OMA,US,Iowa
OMB,GA,
OMC,PH,Eastern Visayas
OMD,NA,
OME,US,
OMF,JO,Mafraq
OMG,NA,
OMH,IR,Azarbayjan-e Gharbi
OMI,IR,Khuzestan
OMJ,JP,Nagasaki
OMK,US,Washington
